,Unnamed: 0,country,continent,year,happiness,democracy_score,index_of_functioning_goverment,code,population,women_in_parliament_%,daily_income_usd,income_inequlity
28547,28547,Australia,,1844,,,,,,,3.37,38.7
28550,28550,Burundi,,1844,,,,,,,565.0,34.3
28567,28567,Central African Republic,,1844,,,,,,,567.0,57.8
28568,28568,Canada,,1844,,,,,,,3.16,30.5
28569,28569,Switzerland,,1844,,,,,,,3.82,45.4
28577,28577,Comoros,,1844,,,,,,,2.77,35.1
28586,28586,Denmark,,1844,,,,,,,3.41,52.0
28595,28595,Finland,,1844,,,,,,,1.77,47.1
28614,28614,Haiti,,1844,,,,,,,1.11,47.7
28621,28621,Iceland,,1844,,,,,,,1.47,25.8
28667,28667,Netherlands,,1844,,,,,,,4.45,50.0
28668,28668,Norway,,1844,,,,,,,1.58,35.5
28671,28671,New Zealand,,1844,,,,,,,1.94,38.2
28687,28687,Rwanda,,1844,,,,,,,1.17,42.5
28698,28698,South Sudan,,1844,,,,,,,449.0,50.7
28703,28703,Sweden,,1844,,,,,,,1.87,43.1
28708,28708,Togo,,1844,,,,,,,1.84,42.4
28719,28719,Tanzania,,1844,,,,,,,792.0,28.8
28730,28730,Yemen,,1844,,,,,,,1.39,53.5
28734,28734,Afghanistan,,1845,,,,,,,1.0,30.9
28742,28742,Australia,,1845,,,,,,,3.46,38.7
28745,28745,Burundi,,1845,,,,,,,566.0,34.3
28762,28762,Central African Republic,,1845,,,,,,,0.57,57.8
28763,28763,Canada,,1845,,,,,,,3.21,30.0
28764,28764,Switzerland,,1845,,,,,,,3.83,45.7
28772,28772,Comoros,,1845,,,,,,,2.77,35.1
28781,28781,Denmark,,1845,,,,,,,3.46,51.9
28790,28790,Finland,,1845,,,,,,,1.78,47.1
28809,28809,Haiti,,1845,,,,,,,1.12,47.7
28816,28816,Iceland,,1845,,,,,,,1.49,25.8
28862,28862,Netherlands,,1845,,,,,,,4.41,49.7
28863,28863,Norway,,1845,,,,,,,1.64,35.4
28866,28866,New Zealand,,1845,,,,,,,1.99,38.2
28882,28882,Rwanda,,1845,,,,,,,1.17,42.5
28893,28893,South Sudan,,1845,,,,,,,452.0,50.7
28898,28898,Sweden,,1845,,,,,,,1.91,42.9
28903,28903,Togo,,1845,,,,,,,1.85,42.4
28914,28914,Tanzania,,1845,,,,,,,795.0,28.8
28925,28925,Yemen,,1845,,,,,,,1.39,53.5
28929,28929,Afghanistan,,1846,,,,,,,1.01,31.2
28937,28937,Australia,,1846,,,,,,,3.83,38.8
28940,28940,Burundi,,1846,,,,,,,566.0,34.3
28957,28957,Central African Republic,,1846,,,,,,,572.0,57.8
28958,28958,Canada,,1846,,,,,,,3.25,29.6
28959,28959,Switzerland,,1846,,,,,,,3.83,46.0
28967,28967,Comoros,,1846,,,,,,,2.77,35.1
28976,28976,Denmark,,1846,,,,,,,3.5,51.8
28985,28985,Finland,,1846,,,,,,,1.79,47.1
29004,29004,Haiti,,1846,,,,,,,1.14,47.7
29011,29011,Iceland,,1846,,,,,,,1.5,25.8
29057,29057,Netherlands,,1846,,,,,,,4.42,49.5
29058,29058,Norway,,1846,,,,,,,1.63,35.3
29061,29061,New Zealand,,1846,,,,,,,2.05,38.2
29077,29077,Rwanda,,1846,,,,,,,1.18,42.5
29088,29088,South Sudan,,1846,,,,,,,454.0,50.7
29093,29093,Sweden,,1846,,,,,,,1.84,42.7
29098,29098,Togo,,1846,,,,,,,1.86,42.4
29109,29109,Tanzania,,1846,,,,,,,796.0,28.8
29120,29120,Yemen,,1846,,,,,,,1.39,53.6
29124,29124,Afghanistan,,1847,,,,,,,1.01,31.5
29132,29132,Australia,,1847,,,,,,,4.43,38.8
29135,29135,Burundi,,1847,,,,,,,569.0,34.3
29152,29152,Central African Republic,,1847,,,,,,,575.0,57.8
29153,29153,Canada,,1847,,,,,,,3.29,29.3
29154,29154,Switzerland,,1847,,,,,,,3.83,46.2
29162,29162,Comoros,,1847,,,,,,,2.78,35.1
29171,29171,Denmark,,1847,,,,,,,3.45,51.7
29180,29180,Finland,,1847,,,,,,,1.8,47.1
29199,29199,Haiti,,1847,,,,,,,1.15,47.7
29206,29206,Iceland,,1847,,,,,,,1.52,25.8
29252,29252,Netherlands,,1847,,,,,,,4.45,49.4
29253,29253,Norway,,1847,,,,,,,1.68,35.2
29256,29256,New Zealand,,1847,,,,,,,2.1,38.2
29272,29272,Rwanda,,1847,,,,,,,1.18,42.5
29283,29283,South Sudan,,1847,,,,,,,456.0,50.7
29288,29288,Sweden,,1847,,,,,,,1.89,42.5
29293,29293,Togo,,1847,,,,,,,1.87,42.4
29304,29304,Tanzania,,1847,,,,,,,799.0,28.8
29315,29315,Yemen,,1847,,,,,,,1.4,53.5
29319,29319,Afghanistan,,1848,,,,,,,1.01,31.9
29327,29327,Australia,,1848,,,,,,,5.07,38.9
29330,29330,Burundi,,1848,,,,,,,569.0,34.3
29347,29347,Central African Republic,,1848,,,,,,,577.0,57.8
29348,29348,Canada,,1848,,,,,,,3.34,29.1
29349,29349,Switzerland,,1848,,,,,,,3.83,46.4
29357,29357,Comoros,,1848,,,,,,,2.78,35.1
29366,29366,Denmark,,1848,,,,,,,3.6,51.6
29375,29375,Finland,,1848,,,,,,,1.81,47.1
29394,29394,Haiti,,1848,,,,,,,1.16,47.7
29401,29401,Iceland,,1848,,,,,,,1.53,25.8
29447,29447,Netherlands,,1848,,,,,,,4.52,49.3
29448,29448,Norway,,1848,,,,,,,1.55,35.2
29451,29451,New Zealand,,1848,,,,,,,2.16,38.2
29467,29467,Rwanda,,1848,,,,,,,1.18,42.5
29478,29478,South Sudan,,1848,,,,,,,458.0,50.7
29483,29483,Sweden,,1848,,,,,,,1.91,42.4
29488,29488,Togo,,1848,,,,,,,1.88,42.4
29499,29499,Tanzania,,1848,,,,,,,802.0,28.8
29510,29510,Yemen,,1848,,,,,,,1.4,53.4
29514,29514,Afghanistan,,1849,,,,,,,1.02,32.4
29522,29522,Australia,,1849,,,,,,,5.01,39.0
29525,29525,Burundi,,1849,,,,,,,569.0,34.3
29542,29542,Central African Republic,,1849,,,,,,,0.58,57.8
29543,29543,Canada,,1849,,,,,,,3.39,29.0
29544,29544,Switzerland,,1849,,,,,,,3.83,46.6
29552,29552,Comoros,,1849,,,,,,,2.78,35.1
29561,29561,Denmark,,1849,,,,,,,3.77,51.5
29570,29570,Finland,,1849,,,,,,,1.82,47.1
29589,29589,Haiti,,1849,,,,,,,1.17,47.7
29596,29596,Iceland,,1849,,,,,,,1.55,25.8
29642,29642,Netherlands,,1849,,,,,,,4.66,49.3
29643,29643,Norway,,1849,,,,,,,1.57,35.3
29646,29646,New Zealand,,1849,,,,,,,2.22,38.2
29662,29662,Rwanda,,1849,,,,,,,1.18,42.5
29673,29673,South Sudan,,1849,,,,,,,461.0,50.7
29678,29678,Sweden,,1849,,,,,,,1.98,42.3
29683,29683,Togo,,1849,,,,,,,1.89,42.4
29694,29694,Tanzania,,1849,,,,,,,803.0,28.8
29705,29705,Yemen,,1849,,,,,,,1.41,53.2
29709,29709,Afghanistan,,1850,,,,,,,1.02,33.0
29717,29717,Australia,,1850,,,,,,,4.72,39.1
29720,29720,Burundi,,1850,,,,,,,0.57,34.3
29737,29737,Central African Republic,,1850,,,,,,,584.0,57.8
29738,29738,Canada,,1850,,,,,,,3.43,29.0
29739,29739,Switzerland,,1850,,,,,,,3.84,46.7
29747,29747,Comoros,,1850,,,,,,,2.78,35.1
29756,29756,Denmark,,1850,,,,,,,3.94,51.4
29765,29765,Finland,,1850,,,,,,,1.82,47.1
29784,29784,Haiti,,1850,,,,,,,1.18,47.7
29791,29791,Iceland,,1850,,,,,,,1.57,25.8
29837,29837,Netherlands,,1850,,,,,,,4.75,49.3
29838,29838,Norway,,1850,,,,,,,1.64,35.4
29841,29841,New Zealand,,1850,,,,,,,2.28,38.2
29857,29857,Rwanda,,1850,,,,,,,1.18,42.5
29868,29868,South Sudan,,1850,,,,,,,463.0,50.7
29873,29873,Sweden,,1850,,,,,,,2.03,42.3
29878,29878,Togo,,1850,,,,,,,1.9,42.4
29889,29889,Tanzania,,1850,,,,,,,805.0,28.8
29900,29900,Yemen,,1850,,,,,,,1.41,53.0
29904,29904,Afghanistan,,1851,,,,,,,1.02,33.6
29912,29912,Australia,,1851,,,,,,,5.6,39.3
29915,29915,Burundi,,1851,,,,,,,0.57,34.3
29932,29932,Central African Republic,,1851,,,,,,,586.0,57.8
29933,29933,Canada,,1851,,,,,,,3.46,29.2
29934,29934,Switzerland,,1851,,,,,,,3.84,46.9
29942,29942,Comoros,,1851,,,,,,,2.79,35.1
29951,29951,Denmark,,1851,,,,,,,3.71,51.3
29960,29960,Finland,,1851,,,,,,,1.82,47.1
29979,29979,Haiti,,1851,,,,,,,1.2,47.7
29986,29986,Iceland,,1851,,,,,,,1.59,25.8
30032,30032,Netherlands,,1851,,,,,,,4.82,49.4
30033,30033,Norway,,1851,,,,,,,1.68,35.5
30036,30036,New Zealand,,1851,,,,,,,2.43,38.2
30052,30052,Rwanda,,1851,,,,,,,1.18,42.5
30063,30063,South Sudan,,1851,,,,,,,466.0,50.7
30068,30068,Sweden,,1851,,,,,,,2.0,42.3
30073,30073,Togo,,1851,,,,,,,1.91,42.4
30084,30084,Tanzania,,1851,,,,,,,805.0,28.8
30095,30095,Yemen,,1851,,,,,,,1.41,52.6
30099,30099,Afghanistan,,1852,,,,,,,1.03,34.3
30107,30107,Australia,,1852,,,,,,,6.57,39.5
30110,30110,Burundi,,1852,,,,,,,571.0,34.3
30127,30127,Central African Republic,,1852,,,,,,,589.0,57.8
30128,30128,Canada,,1852,,,,,,,3.49,29.4
30129,30129,Switzerland,,1852,,,,,,,3.84,47.0
30137,30137,Comoros,,1852,,,,,,,2.79,35.1
30146,30146,Denmark,,1852,,,,,,,3.8,51.2
30155,30155,Finland,,1852,,,,,,,1.83,47.1
30174,30174,Haiti,,1852,,,,,,,1.21,47.7
30181,30181,Iceland,,1852,,,,,,,1.6,25.8
30227,30227,Netherlands,,1852,,,,,,,4.76,49.6
30228,30228,Norway,,1852,,,,,,,1.7,35.7
30231,30231,New Zealand,,1852,,,,,,,2.6,38.2
30247,30247,Rwanda,,1852,,,,,,,1.18,42.5
30258,30258,South Sudan,,1852,,,,,,,468.0,50.6
30263,30263,Sweden,,1852,,,,,,,1.95,42.4
30268,30268,Togo,,1852,,,,,,,1.92,42.4
30279,30279,Tanzania,,1852,,,,,,,803.0,28.8
30290,30290,Yemen,,1852,,,,,,,1.42,52.3
30294,30294,Afghanistan,,1853,,,,,,,1.03,35.0
30302,30302,Australia,,1853,,,,,,,7.2,39.6
30305,30305,Burundi,,1853,,,,,,,571.0,34.3
30322,30322,Central African Republic,,1853,,,,,,,592.0,57.8
30323,30323,Canada,,1853,,,,,,,3.52,29.7
30324,30324,Switzerland,,1853,,,,,,,3.74,47.1
30332,30332,Comoros,,1853,,,,,,,2.8,35.1
30341,30341,Denmark,,1853,,,,,,,3.78,51.1
30350,30350,Finland,,1853,,,,,,,1.83,47.1
30369,30369,Haiti,,1853,,,,,,,1.22,47.7
30376,30376,Iceland,,1853,,,,,,,1.62,25.8
30422,30422,Netherlands,,1853,,,,,,,4.65,49.8
30423,30423,Norway,,1853,,,,,,,1.79,35.9
30426,30426,New Zealand,,1853,,,,,,,2.78,38.2
30442,30442,Rwanda,,1853,,,,,,,1.19,42.5
30453,30453,South Sudan,,1853,,,,,,,0.47,50.6
30458,30458,Sweden,,1853,,,,,,,1.98,42.5
30463,30463,Togo,,1853,,,,,,,1.93,42.4
30474,30474,Tanzania,,1853,,,,,,,802.0,28.8
30485,30485,Yemen,,1853,,,,,,,1.42,51.8
30489,30489,Afghanistan,,1854,,,,,,,1.03,35.8
30497,30497,Australia,,1854,,,,,,,6.3,39.8
30500,30500,Burundi,,1854,,,,,,,571.0,34.3
30517,30517,Central African Republic,,1854,,,,,,,594.0,57.8
30518,30518,Canada,,1854,,,,,,,3.55,30.1
30519,30519,Switzerland,,1854,,,,,,,3.55,47.2
30527,30527,Comoros,,1854,,,,,,,2.8,35.1
30536,30536,Denmark,,1854,,,,,,,3.75,50.9
30545,30545,Finland,,1854,,,,,,,1.83,47.1
30564,30564,Haiti,,1854,,,,,,,1.23,47.7
30571,30571,Iceland,,1854,,,,,,,1.64,25.8
30617,30617,Netherlands,,1854,,,,,,,4.94,50.1
30618,30618,Norway,,1854,,,,,,,1.87,36.1
30621,30621,New Zealand,,1854,,,,,,,2.96,38.2
30637,30637,Rwanda,,1854,,,,,,,1.19,42.5
30648,30648,South Sudan,,1854,,,,,,,472.0,50.6
30653,30653,Sweden,,1854,,,,,,,2.0,42.6
30658,30658,Togo,,1854,,,,,,,1.93,42.4
30669,30669,Tanzania,,1854,,,,,,,802.0,28.8
30680,30680,Yemen,,1854,,,,,,,1.43,51.3
30684,30684,Afghanistan,,1855,,,,,,,1.04,36.7
30692,30692,Australia,,1855,,,,,,,5.98,40.1
30695,30695,Burundi,,1855,,,,,,,572.0,34.3
30712,30712,Central African Republic,,1855,,,,,,,597.0,57.8
30713,30713,Canada,,1855,,,,,,,3.58,30.7
30714,30714,Switzerland,,1855,,,,,,,3.72,47.3
30722,30722,Comoros,,1855,,,,,,,2.8,35.1
30731,30731,Denmark,,1855,,,,,,,4.11,50.8
30740,30740,Finland,,1855,,,,,,,1.83,47.1
30759,30759,Haiti,,1855,,,,,,,1.24,47.7
30766,30766,Iceland,,1855,,,,,,,1.66,25.8
30812,30812,Netherlands,,1855,,,,,,,4.8,50.4
30813,30813,Norway,,1855,,,,,,,1.91,36.5
30816,30816,New Zealand,,1855,,,,,,,3.17,38.2
30832,30832,Rwanda,,1855,,,,,,,1.19,42.5
30843,30843,South Sudan,,1855,,,,,,,474.0,50.6
30848,30848,Sweden,,1855,,,,,,,2.12,42.8
30853,30853,Togo,,1855,,,,,,,1.94,42.4
30864,30864,Tanzania,,1855,,,,,,,799.0,28.8
30875,30875,Yemen,,1855,,,,,,,1.43,50.7
30879,30879,Afghanistan,,1856,,,,,,,1.04,37.7
30887,30887,Australia,,1856,,,,,,,7.3,40.3
30890,30890,Burundi,,1856,,,,,,,572.0,34.3
30907,30907,Central African Republic,,1856,,,,,,,0.6,57.8
30908,30908,Canada,,1856,,,,,,,3.62,31.3
30909,30909,Switzerland,,1856,,,,,,,3.8,47.4
30917,30917,Comoros,,1856,,,,,,,2.8,35.1
30926,30926,Denmark,,1856,,,,,,,3.83,50.7
30935,30935,Finland,,1856,,,,,,,1.83,47.1
30954,30954,Haiti,,1856,,,,,,,1.26,47.7
30961,30961,Iceland,,1856,,,,,,,1.67,25.8
31007,31007,Netherlands,,1856,,,,,,,4.99,50.8
31008,31008,Norway,,1856,,,,,,,1.88,36.8
31011,31011,New Zealand,,1856,,,,,,,3.38,38.2
31027,31027,Rwanda,,1856,,,,,,,1.19,42.5
31038,31038,South Sudan,,1856,,,,,,,476.0,50.6
31043,31043,Sweden,,1856,,,,,,,2.1,43.1
31048,31048,Togo,,1856,,,,,,,1.95,42.4
31059,31059,Tanzania,,1856,,,,,,,798.0,28.8
31070,31070,Yemen,,1856,,,,,,,1.43,50.0
31074,31074,Afghanistan,,1857,,,,,,,1.04,38.6
31082,31082,Australia,,1857,,,,,,,6.44,40.6
31085,31085,Burundi,,1857,,,,,,,573.0,34.3
31102,31102,Central African Republic,,1857,,,,,,,604.0,57.8
31103,31103,Canada,,1857,,,,,,,3.65,32.1
31104,31104,Switzerland,,1857,,,,,,,4.37,47.4
31112,31112,Comoros,,1857,,,,,,,2.81,35.1
31121,31121,Denmark,,1857,,,,,,,3.84,50.5
31130,31130,Finland,,1857,,,,,,,1.83,47.1
31149,31149,Haiti,,1857,,,,,,,1.27,47.7
31156,31156,Iceland,,1857,,,,,,,1.69,25.8
31202,31202,Netherlands,,1857,,,,,,,4.91,51.2
31203,31203,Norway,,1857,,,,,,,1.78,37.1
31206,31206,New Zealand,,1857,,,,,,,3.61,38.2
31222,31222,Rwanda,,1857,,,,,,,1.19,42.5
31233,31233,South Sudan,,1857,,,,,,,479.0,50.6
31238,31238,Sweden,,1857,,,,,,,2.16,43.3
31243,31243,Togo,,1857,,,,,,,1.96,42.4
31254,31254,Tanzania,,1857,,,,,,,798.0,28.8
31265,31265,Yemen,,1857,,,,,,,1.44,49.3
31269,31269,Afghanistan,,1858,,,,,,,1.05,39.6
31277,31277,Australia,,1858,,,,,,,5.49,40.9
31280,31280,Burundi,,1858,,,,,,,573.0,34.3
31297,31297,Central African Republic,,1858,,,,,,,606.0,57.8
31298,31298,Canada,,1858,,,,,,,3.68,32.9
31299,31299,Switzerland,,1858,,,,,,,4.49,47.5
31307,31307,Comoros,,1858,,,,,,,2.81,35.1
31316,31316,Denmark,,1858,,,,,,,3.77,50.4
31325,31325,Finland,,1858,,,,,,,1.83,47.1
31344,31344,Haiti,,1858,,,,,,,1.28,47.7
31351,31351,Iceland,,1858,,,,,,,1.71,25.8
31397,31397,Netherlands,,1858,,,,,,,4.77,51.6
31398,31398,Norway,,1858,,,,,,,1.88,37.5
31401,31401,New Zealand,,1858,,,,,,,3.86,38.2
31417,31417,Rwanda,,1858,,,,,,,1.2,42.5
31428,31428,South Sudan,,1858,,,,,,,481.0,50.6
31433,31433,Sweden,,1858,,,,,,,2.18,43.6
31438,31438,Togo,,1858,,,,,,,1.97,42.4
31449,31449,Tanzania,,1858,,,,,,,796.0,28.8
31460,31460,Yemen,,1858,,,,,,,1.44,48.5
31464,31464,Afghanistan,,1859,,,,,,,1.05,40.5
31472,31472,Australia,,1859,,,,,,,7.09,41.2
31475,31475,Burundi,,1859,,,,,,,573.0,34.3
31492,31492,Central African Republic,,1859,,,,,,,609.0,57.8
31493,31493,Canada,,1859,,,,,,,3.71,33.8
31494,31494,Switzerland,,1859,,,,,,,4.54,47.5
31502,31502,Comoros,,1859,,,,,,,2.81,35.1
31511,31511,Denmark,,1859,,,,,,,3.97,50.3
31520,31520,Finland,,1859,,,,,,,1.83,47.1
31539,31539,Haiti,,1859,,,,,,,1.3,47.7
31546,31546,Iceland,,1859,,,,,,,1.73,25.8
31592,31592,Netherlands,,1859,,,,,,,4.6,52.0
31593,31593,Norway,,1859,,,,,,,1.83,37.8
31596,31596,New Zealand,,1859,,,,,,,4.12,38.2
31612,31612,Rwanda,,1859,,,,,,,1.2,42.5
31623,31623,South Sudan,,1859,,,,,,,483.0,50.6
31628,31628,Sweden,,1859,,,,,,,2.26,43.9
31633,31633,Togo,,1859,,,,,,,1.98,42.4
31644,31644,Tanzania,,1859,,,,,,,795.0,28.8
31655,31655,Yemen,,1859,,,,,,,1.45,47.7
31659,31659,Afghanistan,,1860,,,,,,,1.06,41.5
31667,31667,Australia,,1860,,,,,,,6.92,41.5
31670,31670,Burundi,,1860,,,,,,,574.0,34.3
31687,31687,Central African Republic,,1860,,,,,,,612.0,57.8
31688,31688,Canada,,1860,,,,,,,3.74,34.6
31689,31689,Switzerland,,1860,,,,,,,4.61,47.6
31697,31697,Comoros,,1860,,,,,,,2.81,35.1
31706,31706,Denmark,,1860,,,,,,,3.89,50.1
31715,31715,Finland,,1860,,,,,,,1.83,47.1
31734,31734,Haiti,,1860,,,,,,,1.31,47.7
31741,31741,Iceland,,1860,,,,,,,1.75,25.8
31787,31787,Netherlands,,1860,,,,,,,4.82,52.4
31788,31788,Norway,,1860,,,,,,,1.9,38.2
31791,31791,New Zealand,,1860,,,,,,,4.4,38.2
31807,31807,Rwanda,,1860,,,,,,,1.2,42.5
31818,31818,South Sudan,,1860,,,,,,,486.0,50.6
31823,31823,Sweden,,1860,,,,,,,2.3,44.1
31828,31828,Togo,,1860,,,,,,,1.99,42.4
31839,31839,Tanzania,,1860,,,,,,,795.0,28.8
31850,31850,Yemen,,1860,,,,,,,1.45,46.9
31854,31854,Afghanistan,,1861,,,,,,,1.06,42.4
31862,31862,Australia,,1861,,,,,,,6.81,41.8
31865,31865,Burundi,,1861,,,,,,,574.0,34.3
31882,31882,Central African Republic,,1861,,,,,,,614.0,57.8
31883,31883,Canada,,1861,,,,,,,3.8,35.5
31884,31884,Switzerland,,1861,,,,,,,4.63,47.6
31892,31892,Comoros,,1861,,,,,,,2.82,35.1
31901,31901,Denmark,,1861,,,,,,,3.9,50.0
31910,31910,Finland,,1861,,,,,,,1.83,47.1
31929,31929,Haiti,,1861,,,,,,,1.32,47.7
31936,31936,Iceland,,1861,,,,,,,1.77,25.8
31982,31982,Netherlands,,1861,,,,,,,4.69,52.8
31983,31983,Norway,,1861,,,,,,,1.89,38.6
31986,31986,New Zealand,,1861,,,,,,,4.55,38.2
32002,32002,Rwanda,,1861,,,,,,,1.2,42.5
32013,32013,South Sudan,,1861,,,,,,,488.0,50.5
32018,32018,Sweden,,1861,,,,,,,2.21,44.4
32023,32023,Togo,,1861,,,,,,,2.0,42.4
32034,32034,Tanzania,,1861,,,,,,,792.0,28.8
32045,32045,Yemen,,1861,,,,,,,1.45,46.1
32049,32049,Afghanistan,,1862,,,,,,,1.06,43.4
32057,32057,Australia,,1862,,,,,,,6.55,42.1
32060,32060,Burundi,,1862,,,,,,,576.0,34.3
32077,32077,Central African Republic,,1862,,,,,,,617.0,57.8
32078,32078,Canada,,1862,,,,,,,3.86,36.3
32079,32079,Switzerland,,1862,,,,,,,4.43,47.7
32087,32087,Comoros,,1862,,,,,,,2.82,35.1
32096,32096,Denmark,,1862,,,,,,,3.97,49.9
32105,32105,Finland,,1862,,,,,,,1.72,47.1
32124,32124,Haiti,,1862,,,,,,,1.34,47.7
32131,32131,Iceland,,1862,,,,,,,1.79,25.8
32177,32177,Netherlands,,1862,,,,,,,4.87,53.2
32178,32178,Norway,,1862,,,,,,,2.02,38.9
32181,32181,New Zealand,,1862,,,,,,,4.71,38.2
32197,32197,Rwanda,,1862,,,,,,,1.2,42.5
32208,32208,South Sudan,,1862,,,,,,,491.0,50.5
32213,32213,Sweden,,1862,,,,,,,2.14,44.6
32218,32218,Togo,,1862,,,,,,,2.01,42.4
32229,32229,Tanzania,,1862,,,,,,,791.0,28.8
32240,32240,Yemen,,1862,,,,,,,1.46,45.3
32244,32244,Afghanistan,,1863,,,,,,,1.07,44.3
32252,32252,Australia,,1863,,,,,,,6.53,42.4
32255,32255,Burundi,,1863,,,,,,,576.0,34.3
32272,32272,Central African Republic,,1863,,,,,,,621.0,57.8
32273,32273,Canada,,1863,,,,,,,3.92,37.1
32274,32274,Switzerland,,1863,,,,,,,4.52,47.8
32282,32282,Comoros,,1863,,,,,,,2.83,35.1
32291,32291,Denmark,,1863,,,,,,,4.17,49.7
32300,32300,Finland,,1863,,,,,,,1.83,47.1
32319,32319,Haiti,,1863,,,,,,,1.35,47.7
32326,32326,Iceland,,1863,,,,,,,1.81,25.8
32372,32372,Netherlands,,1863,,,,,,,4.96,53.6
32373,32373,Norway,,1863,,,,,,,1.98,39.3
32376,32376,New Zealand,,1863,,,,,,,4.87,38.2
32392,32392,Rwanda,,1863,,,,,,,1.2,42.5
32403,32403,South Sudan,,1863,,,,,,,493.0,50.5
32408,32408,Sweden,,1863,,,,,,,2.24,44.9
32413,32413,Togo,,1863,,,,,,,2.02,42.4
32424,32424,Tanzania,,1863,,,,,,,0.79,28.8
32435,32435,Yemen,,1863,,,,,,,1.46,44.5
32439,32439,Afghanistan,,1864,,,,,,,1.07,45.0
32447,32447,Australia,,1864,,,,,,,6.92,42.6
32450,32450,Burundi,,1864,,,,,,,577.0,34.3
32467,32467,Central African Republic,,1864,,,,,,,624.0,57.8
32468,32468,Canada,,1864,,,,,,,3.98,38.0
32469,32469,Switzerland,,1864,,,,,,,4.41,47.8
32477,32477,Comoros,,1864,,,,,,,2.83,35.1
32486,32486,Denmark,,1864,,,,,,,4.09,49.6
32495,32495,Finland,,1864,,,,,,,1.86,47.1
32514,32514,Haiti,,1864,,,,,,,1.36,47.7
32521,32521,Iceland,,1864,,,,,,,1.83,25.8
32567,32567,Netherlands,,1864,,,,,,,5.16,54.0
32568,32568,Norway,,1864,,,,,,,2.0,39.7
32571,32571,New Zealand,,1864,,,,,,,5.04,38.2
32587,32587,Rwanda,,1864,,,,,,,1.2,42.5
32598,32598,South Sudan,,1864,,,,,,,495.0,50.5
32603,32603,Sweden,,1864,,,,,,,2.28,45.2
32608,32608,Togo,,1864,,,,,,,2.03,42.4
32619,32619,Tanzania,,1864,,,,,,,788.0,28.8
32630,32630,Yemen,,1864,,,,,,,1.47,43.8
32634,32634,Afghanistan,,1865,,,,,,,1.07,45.7
32642,32642,Australia,,1865,,,,,,,6.6,42.9
32645,32645,Burundi,,1865,,,,,,,577.0,34.3
32662,32662,Central African Republic,,1865,,,,,,,627.0,57.8
32663,32663,Canada,,1865,,,,,,,4.05,38.8
32664,32664,Switzerland,,1865,,,,,,,4.38,47.9
32672,32672,Comoros,,1865,,,,,,,2.83,35.1
32681,32681,Denmark,,1865,,,,,,,4.19,49.5
32690,32690,Finland,,1865,,,,,,,1.82,47.0
32709,32709,Haiti,,1865,,,,,,,1.38,47.7
32716,32716,Iceland,,1865,,,,,,,1.85,25.8
32762,32762,Netherlands,,1865,,,,,,,5.17,54.4
32763,32763,Norway,,1865,,,,,,,2.09,40.0
32766,32766,New Zealand,,1865,,,,,,,5.21,38.2
32782,32782,Rwanda,,1865,,,,,,,1.2,42.4
32793,32793,South Sudan,,1865,,,,,,,498.0,50.5
32798,32798,Sweden,,1865,,,,,,,2.32,45.4
32803,32803,Togo,,1865,,,,,,,2.04,42.4
32814,32814,Tanzania,,1865,,,,,,,788.0,28.8
32825,32825,Yemen,,1865,,,,,,,1.47,43.0
32829,32829,Afghanistan,,1866,,,,,,,1.08,46.2
32837,32837,Australia,,1866,,,,,,,6.8,43.1
32840,32840,Burundi,,1866,,,,,,,577.0,34.3
32857,32857,Central African Republic,,1866,,,,,,,0.63,57.8
32858,32858,Canada,,1866,,,,,,,4.11,39.5
32859,32859,Switzerland,,1866,,,,,,,4.42,47.8
32867,32867,Comoros,,1866,,,,,,,2.83,35.1
32876,32876,Denmark,,1866,,,,,,,4.15,49.3
32885,32885,Finland,,1866,,,,,,,1.83,46.9
32904,32904,Haiti,,1866,,,,,,,1.39,47.7
32911,32911,Iceland,,1866,,,,,,,1.87,25.8
32957,32957,Netherlands,,1866,,,,,,,5.36,54.7
32958,32958,Norway,,1866,,,,,,,1.99,40.3
32961,32961,New Zealand,,1866,,,,,,,5.39,38.2
32977,32977,Rwanda,,1866,,,,,,,1.21,42.4
32988,32988,South Sudan,,1866,,,,,,,0.5,50.5
32993,32993,Sweden,,1866,,,,,,,2.28,45.7
32998,32998,Togo,,1866,,,,,,,2.05,42.4
33009,33009,Tanzania,,1866,,,,,,,786.0,28.8
33020,33020,Yemen,,1866,,,,,,,1.48,42.4
33024,33024,Afghanistan,,1867,,,,,,,1.08,46.7
33032,33032,Australia,,1867,,,,,,,7.43,43.2
33035,33035,Burundi,,1867,,,,,,,579.0,34.3
33052,33052,Central African Republic,,1867,,,,,,,633.0,57.8
33053,33053,Canada,,1867,,,,,,,4.17,40.1
33054,33054,Switzerland,,1867,,,,,,,4.31,47.7
33062,33062,Comoros,,1867,,,,,,,2.84,35.1
33071,33071,Denmark,,1867,,,,,,,4.11,49.1
33080,33080,Finland,,1867,,,,,,,1.7,46.8
33099,33099,Haiti,,1867,,,,,,,1.41,47.7
33106,33106,Iceland,,1867,,,,,,,1.89,25.8
33152,33152,Netherlands,,1867,,,,,,,5.18,54.9
33153,33153,Norway,,1867,,,,,,,2.01,40.5
33156,33156,New Zealand,,1867,,,,,,,5.57,38.2
33172,33172,Rwanda,,1867,,,,,,,1.21,42.3
33183,33183,South Sudan,,1867,,,,,,,502.0,50.5
33188,33188,Sweden,,1867,,,,,,,2.31,46.0
